,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
1054,117,117,Allied Aviation Pvt Ltd,U63040MH1993PTC073570,,0
1055,121,121,Aloha Technology Private Limited,U72200PN2004PTC018923,,0
1056,264,264,Aventus Estate Developer Private Limited,,,0
1057,271,271,Award Offset Printers And Packaging Private Limited,U74900MH1995PTC093907,,0
1058,280,280,B P Marine Academy,U91120MH2005NPL156285,,0
1059,421,421,C N Sanghavi And Company (Forwards) Private Limited,U63090MH2003PTC140424,,0
1060,444,444,Carzonrent (India) Private Limited,U71110DL2000PTC189230,71.0,0
1061,447,447,Cbc Corporation (India) Private Limited,U51496MH2008FTC180663,,0
1062,453,453,Celex Technologies Private Limited,U36999WB2003PTC095966,,0
1063,466,466,Chakan Investment Private Limited,U65993PN1990PTC054851,65.0,0
1064,468,468,Chanakya International Private Limited,U72300MH1989PTC054335,,0
1065,477,477,Chemocid Impex Private Limited,U99999MH1992PTC064826,,0
1066,496,496,Cipy Poly Urethanes Private Limited,U24219PN1994PTC083328,,0
1067,506,506,Clad Metal India Private Limited,U31900MH2004PTC147960,,0
1068,528,528,Concordia International (India) Services Private Limited,,,0
1069,530,530,Confederation Of Real Estate Developers'  Associations Of India,,,0
1070,533,533,Controlcase International Private Limited,U72200MH2004PTC146029,,0
1071,534,534,Coperion Ideal Private Limited,U74899DL1995PTC070278,,0
1072,535,535,Coral Drugs Private Limited,U74899DL1993PTC056582,,0
1073,537,537,Corona Remedies Private Limited,U24231GJ2004PTC044656,,0
1074,543,543,Cpl Aromas Private Limited,U24100MH2007PTC174193,,0
1075,432,432,Canam Consultants Limited,U74999CH1997PLC020260,,0
1076,415,415,Busch Vacuum India Private Limited,U29120PN2007FTC130962,,0
1077,281,281,B U Bhandari Auto Private Limited,U50300MH1986PTC041411,,0
1078,414,414,Buro Happold Engineers India Private Limited,U29253MH2008PTC235854,,0
1079,282,282,B. G. A. Tradelink Private Limited.,U52393GJ2008PTC055749,,0
1080,285,285,Babuso Agro Marine Company Private Limited,U05001GA1984PTC000593,,0
1081,301,301,Bajaj Resources Limited,U24100DL1940PLC273610,,0
1082,309,309,Balaji Formalin Private Limited,U24116GJ2002PTC040401,,0
1083,323,323,Barodawala Properties Private Limited,U70101MH1975PTC018300,,0
1084,329,329,Bcs India Private Limited.,U29214PB2004PTC032401,,0
1085,343,343,Best Development & Services Private Limited,U51503TN2004PTC053407,,0
1086,350,350,Bg Li-In Electricals Limited,U31200MH1999PLC130298,,0
1087,351,351,Bhagyalaxmi Rolling Mill Private Limited,U27100MH2004PTC148074,,0
1088,359,359,Bharat Financial Inclusion Limited,,,0
1089,362,362,Bhimrajka Impex Limited,U51900MH1990PLC056732,,0
1090,375,375,Biyani Financial Services Private Limited,U65990MH1989PTC051852,,0
1091,376,376,Bkg Mining Private Limited,U14220KA2012PTC064145,,0
1092,386,386,Bmw India Financial Services Private Limited,U65921HR2009FTC039654,,0
1093,394,394,Borsad Tobacco Company Private Limited,U16003MH1991PTC061695,,0
1094,950,950,Growel Formulations Private Limited,U24239TG1993PTC015700,,0
1095,958,958,Guardian India Operations Private Limited,,,0
1096,2098,2098,Richa Fashion Private Limited,U18109DL2011PTC215570,,0
1097,1737,1737,Niraj Industries Private Limited,U74899DL1980PTC011063,,0
1098,1708,1708,Neogold Vyapaar Private Limited,U52190WB2012PTC178664,,0
1099,1712,1712,Ness Software Services Private Limited,U72900MH2010PTC202406,,0
1100,1715,1715,Netcracker Technology Solutions (India) Private Limited,U74200TG2002PTC044767,,0
1101,1716,1716,Netlink Software Private Limited,U72100DL2007PTC161113,,0
1102,1719,1719,New Era Dairy Engineers (India) Private Limited,U15201UP2006PTC031688,,0
1103,1721,1721,New Melting Centre Private Limited,U29253PN2014PTC152665,,0
1104,1731,1731,Niharika Steel And Chemicals Private Limited,U51900MH1996PTC103470,,0
1105,1742,1742,Nirmal Bang Financial Services Private Limited,U65923MH1994PTC077315,,0
1106,1855,1855,Parle Global Technologies Private Limited,U24239MH1983PTC031397,,0
1107,1771,1771,Nulife Global Medical Devices Private Limited,U25202MH2009PTC197321,,0
1108,1789,1789,Ojas Suppliers Limited,U51909DL1995PLC276907,,0
1109,1791,1791,Om Sagar Engineering Private Limited,U74210MH1989PTC053752,,0
1110,1802,1802,Onprocess Technology India Private Limited,U74140WB2011PTC161485,,0
1111,1805,1805,Orbinox India Private Limited,U29120TZ2003PTC010536,,0
1112,1806,1806,Orbit Bearings (India) Pvt. Ltd.,U29130GJ1990PTC013245,,0
1113,1825,1825,P S Atree And Co Private Limited,U63040DL1998PTC093350,,0
1114,1705,1705,Neela Telefilms Private Limited,U92110MH2004PTC148327,,0
1115,1699,1699,Nbu Bearings Private Limited,U29130MH2004PTC145767,,0
1116,1683,1683,Napean Finvest Private Limited,U65990MH2005PTC271339,,0
1117,1678,1678,Naini Papers Limited,U21090UR1995PLC033469,,0
1118,1590,1590,Millennium Consulting (India) Private Limited,U72900MH2011PTC214007,,0
1119,1602,1602,Miramed Ajuba Solutions Private Limited,,,0
1120,1615,1615,Mobileum Technologies Private Limited,U74990MH2010PTC210409,,0
1121,1617,1617,Mody Pumps (India) Private Limited,U31103MH2006FTC163104,,0
1122,1619,1619,Mojo Networks Private Limited,U64203PN2003PTC017644,,0
1123,1634,1634,Morningstar India Private Limited,U72300MH2004PTC245103,,0
1124,1644,1644,Mrk Healthcare Private Limited,U33110GJ2012PTC071480,,0
1125,1648,1648,Mukand Systems And Networking Private Limited,U64203AS2005PTC008003,,0
1126,1651,1651,Multimodal Storage Solutions Private Limited,U74999MH1955PTC009652,,0
1127,1653,1653,Munix (India) Private Limited,U00000PB2003PTC025986,,0
1128,1662,1662,Mwh Resourcenet (India) Private Limited,U72200PN2008PTC131379,,0
1129,1666,1666,N Mohanlal And Company Private Limited,U26943MH1977PTC019534,,0
1130,1672,1672,Nagarwalla Enginering Company Private Limited,U45200MH1979PTC021079,,0
1131,1674,1674,Nahar Builders And Developers Limited,U45200MH1997PLC105125,45.0,0
1132,1677,1677,Naik Seafoods Private Limited,U05000MH1979PTC021568,,0
1133,1852,1852,Parkkot Maritima Agencies Private Limited,U63012GA2001PTC003028,52.0,0
1134,1866,1866,Paycraft Solutions Private Limited,U72200MH2013PTC283149,,0
1135,972,972,Hafsha Trading Private Limited,U51397MH2002PTC135423,,0
1136,2054,2054,Rcc Developers Limited,U45201DL2000PLC108293,,0
1137,1987,1987,Pubmatic India Private Limited,U93090PN2006PTC155503,,0
1138,1993,1993,Qlogic (India) Private Limited,U31900PN2007PTC130972,,0
1139,2002,2002,R And S Engineering India Pvt Ltd,U29199GJ1995PTC027661,,0
1140,2004,2004,R E-Rogers India Private Limited,U74899DL1986PTC024177,,0
1141,2014,2014,Radiant Hitech Eng. Private Limited,U29199GJ2006PTC049444,,0
1142,2021,2021,Rahu Health And Medical Tourism Private Limited,U85110MH2004PTC145882,,0
1143,2047,2047,Ratilal Bhagwandas Construction Company P Ltd,U70101MH1990PTC059577,,0
1144,2056,2056,Real Technical Solutions Private Limited,U74900MH2008PTC180911,,0
1145,1885,1885,Penver Products Private Limited,U05004KL1999PTC012901,,0
1146,2059,2059,Red Fort Capital Finance Company Private  Limited,,,0
1147,2060,2060,Regent Electro-Mech Private Limited,U31901WB2000PTC090914,,0
1148,2062,2062,Rehau Polymers Private Limited,U74999PN1997PTC133903,,0
1149,2091,2091,Retailers Association'S Skill Council Of  India,,,0
1150,2093,2093,Rhenus Logistics India Private Limited,U63090MH2006PTC160859,,0
1151,2095,2095,Rhine Power Private Limited,U74899DL1995PTC072283,,0
1152,2096,2096,Riaan Ventures Private Limited,U74120MH2015PTC268433,,0
1153,1985,1985,Psp Projects Limited,U45201GJ2008PLC054868,,0
1154,1984,1984,Psa Chemicals And Pharmaceuticals Pvt Ltd,U24110MH1992PTC068533,,0
1155,1972,1972,Pritam Constructions Private Limited,U45200PN1996PTC158666,,0
1156,1965,1965,Prescient Wealth Management Private Limited,U67190MH2008PTC177956,,0
1157,1887,1887,Peps Industries Private Limited,U17111TZ1995PTC006507,,0
1158,1889,1889,Perkinelmer (India) Private Limited,U74999MH2004PTC145744,,0
1159,1890,1890,Perrigo Laboratories India Private Limited,U24230MH2005PTC240217,,0
1160,1898,1898,Phelps And Company Pvt Ltd,U74899DL1952PTC003196,,0
1161,1899,1899,Phoenix Mecano (India) Private Limited,U74999PN1994PTC140767,,0
1162,1902,1902,Piccadily Holiday Resorts Limited,U70101DL1982PLC013108,,0
1163,1908,1908,Pitambari Products Private Limited,U24239MH1989PTC051314,,0
1164,1934,1934,Posco- India Pune Processing Center Private Limited,U27107PN2005PTC021580,,0
1165,1935,1935,Potential Builders Pvt Ltd,U70101MH1985PTC037008,,0
1166,1943,1943,Pradeep Sankar Enterprises Private Limited,U65993TN1984PTC010638,,0
1167,1947,1947,Prasad Pneucon Solution Private Limited,U29100GJ2014PTC079818,,0
1168,1948,1948,Prashant Castings Private Limited,U65910GJ1987PTC010038,,0
1169,1949,1949,Prashanth Fertility Research Centre Private Limited,U85110TN2001PTC047836,,0
1170,1955,1955,Precision Plastic Industries Private Limited,U99999MH1995PTC090983,,0
1171,1962,1962,Premier Opticals Pvt Ltd,U33203MH1985PTC036871,,0
1172,1585,1585,Mid Valley Health Care Services Private Limited,U85195GJ2006PTC049029,,0
1173,1584,1584,Microworld Software Services Private Limited,U72200MH2000PTC127055,,0
1174,1577,1577,Miba Drivetec India Private Limited,U34300PN2007PTC130110,,0
1175,1250,1250,John Deere Financial India Private Limited,U65923PN2011PTC141149,,0
1176,1189,1189,Ishan Technical Plant Services Private Limited,U74900MH2010PTC199989,,0
1177,1191,1191,Ivtl Infoview Technologies Private Limited,U72200TN2000PTC045854,,0
1178,1193,1193,J D Marketing Pvt Ltd,U51397WB1984PTC037845,,0
1179,1207,1207,Jagdish Electronics (India) Pvt Ltd,U31902PN1985PTC036614,,0
1180,1210,1210,Jai Bharat Technical Services Private Limited,U93000MH2008PTC178009,,0
1181,1225,1225,Jaykal Exports Private Limited,U51900MH1993PTC070414,,0
1182,1249,1249,Jnj Holdings Private Limited,U67120MH1995PTC087466,,0
1183,1254,1254,Joneja Bright Steels Private Limited,U27109HR2000PTC034510,,0
1184,1570,1570,Metallizing Equipment Company Private Limited,U40100RJ1975PTC001631,,0
1185,1261,1261,Junish Composites (India) Private Limited,U51900MH1998PTC115416,,0
1186,1263,1263,Jyothimaan Beedi Company Private Limited,U16002TN2000PTC044869,,0
1187,1266,1266,K B Saha & Sons Industries Private Limited,U16002WB1972PTC028389,,0
1188,1268,1268,K K Nag Private Limited,U25209MH1965PTC013267,,0
1189,1275,1275,K. Amishkumar Trading Private Limited,U51900MH2006PTC159467,,0
1190,1280,1280,K.T.V. Oil Mills Private Limited,U40300TN2012PTC085926,,0
1191,1299,1299,Kanunga Metals Private Limited,U51909MH2002PTC136782,,0
1192,1172,1172,Intense Technologies Limited,L30007TG1990PLC011510,,0
1193,1165,1165,Inspire Films Private Limited,U74120MH2012PTC226209,,0
1194,1164,1164,Inspira Bio-Pharm Private Limited,U24230MH2003PTC142898,,0
1195,1158,1158,Innova Telecom Private Limited,U51395DL2001PTC110979,,0
1196,976,976,Hamburg Sud India Private Limited,U74900MH2010FTC199423,,0
1197,982,982,Happy Drinks And Meals Trading Private Limited,U15122UP2010PTC040413,,0
1198,985,985,Hari Shankar Singania Elastomer And Tyre  Research Institute,,,0
1199,987,987,Harit Exports Limited,U17100MH1995PLC088298,,0
1200,1010,1010,Hema Dyechem Private Limited,U24111GJ2003PTC079520,,0
1201,1012,1012,Hemani Chemiorganic Private Limited,U24110MH1995PTC095638,,0
1202,1013,1013,Hemla Embroidery Mills Pvt Ltd,U74999HR1958PTC002248,74.0,0
1203,1015,1015,Hercules Pigments Private Limited,U24100MH2007PTC171238,,0
1204,1038,1038,Hindustan Hydraulics Pvt Ltd,U24111PB1970PTC002918,,0
1205,1039,1039,Hindustan Marble Private Limited,U14101GJ1958PTC000972,,0
1206,1053,1053,Honavar Electrodes Private Limited,U31909MH1992PTC066971,,0
1207,1070,1070,I R Technology Services Private Limited,U74220MH1977PTC019758,,0
1208,1128,1128,Indo American Jewellery Limited,U36900MH1999PLC120837,,0
1209,1144,1144,Industrial Techno Man Power Supply & Services Private Limited,U74910MH2007PTC168935,,0
1210,1151,1151,Infosoft Global Private Limited,U72200WB2005PTC101108,,0
1211,1302,1302,Kapoor Industries Limited.,U17210DL2012PLC232414,,0
1212,1306,1306,Kautilya Industries Private Limited,U74899DL1977PTC008688,,0
1213,1308,1308,Kb Capital Markets Pvt Ltd,U67120WB1995PTC068062,,0
1214,1436,1436,Louis Berger Consulting Private Limited,U74140DL2006PTC155990,,0
1215,1464,1464,Madhumita Construction Pvt Ltd,U45200WB1989PTC046596,,0
1216,1481,1481,Mahabal Auto Ancillaries Private Limited,U34300PN1990PTC057548,,0
1217,1496,1496,Makson Industries Private Limited,U24240MP2003PTC035109,,0
1218,1498,1498,Makwell Plastisizers Private Limited,U25209MH1992PTC070204,,0
1219,1515,1515,Maq Software Hyderabad Private Limited,U72200TG2008PTC059821,,0
1220,1522,1522,Marriott Hotels India Private Limited (Trf.),U55102MH1993PTC160831,,0
1221,1527,1527,Mastana Foods Private Limited,U15319DL1999PTC098638,,0
1222,1535,1535,Mattsenkumar Services Private Limited,U74999DL2012PTC233787,,0
1223,1545,1545,Medi Plus (India) Limited,U74899DL1994PLC063407,,0
1224,1547,1547,Media Systems India Soft Solutions Private Limited,U72200KL2008PTC023073,,0
1225,1551,1551,Mega Resources Ltd,U65999WB1993PLC058492,,0
1226,1552,1552,Megger (India) Private Limited,U31401MH2009FTC191227,,0
1227,1564,1564,Merrill Technology Services India Private Limited,U72200TN2006PTC059627,,0
1228,1567,1567,Messer Cutting Systems India Private Limited,U29220TZ2008FTC014203,,0
1229,1568,1568,Meta Rolls & Commodities Private Limited  C/N,U27101MH2002PTC135427,,0
1230,1450,1450,M Pratapray Prints Pvt Ltd,U17110GJ1993PTC019167,,0
1231,1429,1429,Logus Realty Private Limited,U70100MH2005PTC154492,,0
1232,1313,1313,Kemtec India Photographic Co Pvt Ltd,U74940MH1992PTC065070,,0
1233,1428,1428,Lloyd Housing Private Limited,U45203DL2006PTC149128,45.0,0
1234,1321,1321,Keystone Infra Private Limited,U45200TG2005PTC045334,,0
1235,1327,1327,Khetan Sponge And Infrastructure Private  Limited,U27102CT2004PTC016619,,0
1236,1330,1330,Khyati Ispat Private Limited,U40300CT1996PTC011006,,0
1237,1347,1347,Klingelnberg India Private Limited,U29220PN2011FTC138251,,0
1238,1354,1354,Kone Elevator India Private Limited,U29141TN1984FTC010913,29.0,0
1239,1369,1369,Krishna Chandra Dutta(Spice) Pvt Ltd,U51397WB1958PTC023992,,0
1240,1371,1371,Krishnae Infrastructure Private Limited,U45203PN2010PTC136623,,0
1241,1379,1379,Kumar Agro Products Private Limited,U01409PN1991PTC064416,,0
1242,1382,1382,Kumaragiri Spinnerss Private Limited,U01711TZ2004PTC011237,,0
1243,1409,1409,Laser Sos (India) Private Limited,U31909MH1997PTC108046,,0
1244,1412,1412,Learning Mate Solutions Private Limited,U72900MH2003PTC234753,,0
1245,1416,1416,Leena Power-Tech Engineers Private Limited,U31103MH1999PTC118098,,0
1246,1420,1420,Lexi Private Limited,U36991MH2001PTC131336,,0
1247,1423,1423,Lilanand Magnesites Private Limited,U29199GJ1995PTC024217,,0
1248,1427,1427,Litens Automotive (India) Private Limited,U29300PN2009FTC133863,,0
1249,1399,1399,Lakshadweep Development Corporation Limited,U05004LD1987GOI004937,,0
