,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
690,2395,2395,Mobileum (India) Private Limited,U72100MH2000PTC125761,,1325000
691,2852,2852,Prestige Holiday Resorts Private Limited,U01122GA1993PTC002722,,1325000
692,3930,3930,Verisign Services India Private Limited,U72900KA2003PTC031887,,1319632
693,1694,1694,Indraprastha Shelters Private Limited,U70102KA2004PTC034455,,1310000
694,3774,3774,Tricon Infotech Private Limited,U72200KA1997PTC021771,,1304363
695,2275,2275,Matrix Comsec Private Limited,U72200GJ1998PTC034047,,1301000
696,2250,2250,Marco Infrastructure Holdings Private Limited,U45201GJ2007PTC065729,,1300000
697,2805,2805,Pon Pure Chemical India Private Limited,U24111TN1998PTC040872,,1300000
698,3057,3057,Rockwell Collins (India) Enterprises Private Limited,U72200TG2007PTC056315,,1300000
699,796,796,Commtel Networks Private Limited,U32201MH1998PTC116062,,1300000
700,4080,4080,Yutaka Autoparts India Private Limited,U35923DL2007FTC160180,,1300000
701,36,36,Abil Realty Private Limited,U70100PN2010PTC137393,70.0,1300000
702,1075,1075,Eminence Equipments Private Limited,U29299PN2005PTC020672,,1300000
703,1752,1752,Ipsoft Global Services Private Limited,U72200KA2012FTC066824,,1300000
704,992,992,Dun & Bradstreet Technologies & Data Services Private Limited,U50404DL1999PTC100035,,1300000
705,2894,2894,Pushpak Steel Industries Private Limited,U27101MH1992PTC064801,,1300000
706,1518,1518,Hes Infra Private Limited,U45400AP2007PTC054641,,1300000
707,396,396,Ba Call Centre India Private Limited,U72300DL2006PTC150929,,1300000
708,3446,3446,Sri Durga Condev Private Limited,U45203OR2000PTC006217,,1300000
709,1436,1436,Gujarat Urban Development Company Limited,,,1300000
710,1001,1001,Dynamic Prestress Projects And Services Private Limited,U26933MH2004PTC144281,,1296002
711,3308,3308,Shri Damodar Yarn Manufacturing Pvt Ltd,U17118MH1983PTC031222,,1294449
712,736,736,Chr.Hansen (India) Private Limited,U15100MH2004PTC144042,,1291955
713,216,216,Ankur Scientific Energy Technologies Pvt Ltd,U24231GJ1986PTC009039,,1284679
714,513,513,Bhole Baba Milk Food Industries (Dholpur) Private Limited.,U45201DL2004PTC229055,,1275000
715,309,309,Ashida Electronics Private Limited,U21109MH1994PTC081216,,1271594
716,2736,2736,Parth Infrastructure Private Limited,U45202GJ2000PTC037958,,1270000
717,2609,2609,Ntt Data Global Delivery Services Private Limited,U74899DL1989PTC093534,,1270000
718,1504,1504,Hema Laboratories Pvt Ltd,U24231GJ1989PTC011749,,1267302
719,2157,2157,Macbrout Engineering Private Limited,U51505GA2003PTC003311,,1265000
720,748,748,Cisco Development India Private Limited,U72200KA2007PTC043451,,1263963
721,1452,1452,H R Organo Chem Private Limited,U51496MH2002PTC134896,,1260000
722,13,13,A2Z Filtration Specialities Private Limited,U74999DL2002PTC115146,,1258600
723,1737,1737,International Commerce Limited,U10100WB1980PLC204139,,1250000
724,2321,2321,Meso Private Limited,U15140MH1992PTC068508,,1250000
725,2,2,42Gears Mobility Systems Private Limited,U72200KA2010PTC055249,,1245000
726,267,267,Arcadis Consulting India Private Limited,U72900KA2009PTC051180,,1240000
727,1807,1807,Jay Jagdamba Profile Engineering Products Limited,,,1235393
728,41,41,Acclaris Business Solutions Private Limited,U74140WB2003PTC096338,,1232140
729,753,753,Citrix R&D; India Private Limited,U72300KA2001PTC029871,,1226000
730,487,487,Bharat Cereals Private Limited,U15312HR2009PTC039550,,1222725
731,2694,2694,P S Atree And Co Private Limited,U63040DL1998PTC093350,,1214400
732,3341,3341,Silver Touch Technologies Limited,U72200GJ1995PLC024465,,1213254
733,2897,2897,Qed Agro Systems Private Limited,U01409KA2000PTC026862,1.0,1211350
734,3840,3840,Unique Stockbro Private Limited,U67120MH1999PTC119159,,1211000
735,1472,1472,Harsco India Services Private Limited,U72400TG2009PTC064745,,1210000
736,3136,3136,Sainsons Paper Industries Private Limite D,,,1206151
737,950,950,Disha Microfin Private Limited,U67120GJ1995PTC025373,66.0,1200487
738,2645,2645,Om Multiplex And Builder Private Limited,U45201UP2005PTC029854,,1200000
739,2262,2262,Martin Fabrics And Traders Private Limited,U17125TZ2010PTC016109,,1200000
740,3280,3280,Shiv Agrevo Ltd,U01122RJ1995PLC011153,,1200000
741,2975,2975,Ramkrishy Infrastructure Private Limited,U45203KA2008PTC045706,,1200000
742,2357,2357,Milan Laboratories (India) Private Limited,U24230MH2003PTC139736,,1200000
743,2696,2696,P.E.S.Engineers Pvt.Ltd.,U74210TG1982PTC003513,,1200000
744,3409,3409,Sowparnika Projects And Infrastructure Private Limited,U45201KA2007PTC043166,,1200000
745,2592,2592,Nova Carbons India Private Limited,U24100TN2010PTC076798,,1200000
746,4100,4100,Zyme Solutions Private Limited,U72200KA2005PTC037579,,1200000
747,1213,1213,Forace Polymers Private Limited,U15142UR1980PTC005172,,1200000
748,33,33,Abhilash Chemicals And Pharmaceuticals Private Limited,U24294TN1994PTC026936,,1200000
749,1401,1401,Grm Overseas Limited (Ltd. Co. With Part  Ix),,,1200000
750,590,590,Brightcareer Consultancy Services Private Limited,U80301MH2011PTC215565,,1200000
751,435,435,Banox Exim Private Limited,U51909DL2005PTC132498,,1200000
752,40,40,Access Healthcare Services Private Limited,U74220TN2011PTC078925,,1200000
753,898,898,Deloitte Support Services India Private Limited,U74120TG2004PTC043417,,1197448
754,2270,2270,Mastercard Mobile Transactions Solutions  Private Limited,U72200PN2005PTC165613,,1195081
755,371,371,Avanti Institute Of Cardiology Pvt Ltd,U85100MH1993PTC074769,,1189142
756,2991,2991,Ratilal Bhagwandas Construction Company P Ltd,U70101MH1990PTC059577,,1189100
757,2163,2163,Madhucon Sugar And Power Industries Limited,U15427TG2002PLC039859,,1189000
758,333,333,Assam Edible Oils Limited,U15141RJ1988PLC004255,,1181651
759,820,820,Covalent Laboratories Private Limited,U24230TG2002PTC039606,,1170000
760,2803,2803,Polyhydron Systems Private Limited,U31200KA1990PTC010883,,1169256
761,3982,3982,Vishnu Prakash R Punglia Limited,U45203MH2013PLC243252,,1162736
762,89,89,Advik Hi-Tech Private Limited,U29299PN1998PTC013028,,1161073
763,786,786,Coface India Credit Management Services Private Limited,U74140MH2001FTC130702,,1151758
764,4090,4090,Zerodha Commodities Private Limited,U67120KA2010PTC054948,,1150000
765,2927,2927,Radhamani Exports Private Limited,U51109WB1996PTC077135,,1150000
766,3088,3088,Rsh Global Private Limited,U24246WB2005PTC103808,,1150000
767,1912,1912,Kanakadurga Finance Limited,U65921AP1994PLC018605,,1150000
768,4020,4020,Weir Minerals (India) Private Limited.,U74899DL1992PTC050465,,1137166
769,700,700,Chartered Speed Private Limited,U63030GJ2007PTC050923,,1136748
770,3795,3795,Tulip Diagnostics Private Limited,U85195GA1988PTC005717,,1127300
771,3560,3560,Svg Fashions Limited,U99999DN1994PLC000067,,1126100
772,1637,1637,Ikm Investors Private Limited,U74899HR1995PTC041680,,1125000
773,3741,3741,Tokai Imperial Rubber India Private Limited,U25191DL2005PTC142682,,1122198
774,2970,2970,Rambus Chip Technologies (India) Private Limited,U30007KA2004PTC034991,,1122108
775,3759,3759,Tradelink Exim (India) Private Limited,U51900MH2000PTC128091,,1120000
776,1715,1715,Infosoft Global Private Limited,U72200WB2005PTC101108,,1116580
777,1328,1328,Global Advertisement Services Private Limited,U74999PN2010PTC135492,,1112295
778,2673,2673,Osi Systems Private Limited,U72900TG2001FTC060746,,1111500
779,696,696,Chandukaka Saraf And Sons Private Limited,U27205PN2006PTC128578,,1111471
780,489,489,Bharat Containers (Nagpur) Pvt Ltd,U28129MH1983PTC031353,,1109996
781,433,433,Bankers Cardiology Private Limited,U85110GJ2003PTC042677,,1100700
782,57,57,Act Infraport Limited,U45200MH2004PLC148978,,1100000
783,2591,2591,Nouveau Medicament Private Limited,U24231TN2001PTC046971,,1100000
784,2484,2484,Nanded City Development And Construction  Company Limited,,,1100000
785,3766,3766,Tranter India Private Limited,U29299PN2005PTC021523,,1100000
786,2721,2721,Param Capital Research Private Limited,U67120MH1996PTC102851,,1100000
787,1354,1354,Goel International Private Limited,U51211DL2000PTC106078,,1100000
788,469,469,Best Roadways Limited,U63040DL1986PLC040589,63.0,1100000
789,2972,2972,Ramco Steels Private Limited,U74899DL1992PTC048248,,1100000
790,1533,1533,Hillways Construction Company Private Limited,U65993UR1996PTC000283,,1100000
791,1910,1910,Kamachi Industries Limited,U27106TN2003PLC051727,27.0,1100000
792,737,737,Christies India Private Limited,U74991MH1995PTC088765,,1100000
793,2862,2862,Prince Pipes And Fittings Private Limited,U26932GA1987PTC006287,,1100000
794,303,303,Aryan Exporters Private Limited,U19131DL1975PTC241288,,1100000
795,2861,2861,Prince Gold And Diamonds India Private Limited,U36911TN2006PTC061041,36.0,1100000
796,1011,1011,East India Commodites Private Limited,U70101WB1995PTC073865,,1100000
797,2906,2906,Quest Global Engineering Services Private Limited,U74900KA2014PTC076219,,1100000
798,3271,3271,Sharmanji Yarns Private Limited,U24304PB2002PTC025049,,1100000
799,1092,1092,Endress And Hauser (India) Automationinstrumentation Private Limited,U74900MH2007PTC170990,,1100000
800,521,521,Bic-Cello Exports Private Limited,,,1100000
801,2913,2913,R S Technologies Private Limited,U30007DL1998PTC093644,,1083571
802,1137,1137,Exevo India Private Limited,U72900DL2002PTC114695,72.0,1075000
803,3454,3454,Sri Nukala Rama Koteswara Rao Textiles Private Limited,U17115AP2001PTC037792,,1074000
804,10,10,A R B Bearings Limited,U74899DL1990PLC039861,,1070610
805,3739,3739,Tmf Services India Private Limited,U74140MH2007PTC175579,74.0,1062024
806,3452,3452,Sri Lakshmi Godavari Spinning Mills Limited,U18100AP2005PLC047416,,1056409
807,2651,2651,Omni Lens Pvt Ltd,U26109GJ1993PTC019963,,1053935
808,3756,3756,Tpsc (India) Private Limited,U29219TG1998PTC030591,,1050000
809,2397,2397,Mobisoft Telesolutions Private Limited,U72200DL1994PTC181176,,1050000
810,1967,1967,Keolis Hyderabad Mass Rapid Transit System Private Limited,U60231TG2012FTC082347,,1046173
811,685,685,Cerner India Health Services Private Limited,U72200KA2014FTC077740,,1043400
812,2445,2445,Mtu India Private Limited,U35914KA2000PTC027209,,1035524
813,2529,2529,Neelikon Food Dyes And Chemicals Limited,U15100MH1994PLC077761,,1032000
814,1652,1652,Ind-Finance And Securities Trust Private Limited,U65910MH1986PTC039201,64.0,1027000
815,3071,3071,Ronuplate Private Limited.,U24242MH1996PTC163989,,1026675
816,3722,3722,Thermax Engineering Construction Company  Limited,,,1024000
817,3219,3219,Schenker India Private Limited,U63010DL1990FTC042364,,1018000
818,3395,3395,Sonarome Private Limited,U24117KA1979PTC003668,,1012000
819,1749,1749,Involute Technologies Private Limited,U72200PN1999PTC013717,,1011683
820,3081,3081,Rotork Controls (India) Private Limited,U28990TN1979PTC007891,,1010000
821,671,671,Cenduit (India) Services Private Limited,U72200KA2007PTC042174,,1006500
822,108,108,Ahmedabad Strips Private Limited,U27100GJ1997PTC032714,,1002100
823,1507,1507,Hemant Tools Private Limited,U51900MH1989PTC051209,,1000000
824,149,149,Alok International Private Limited,U51109HR2008PTC040042,,1000000
825,2834,2834,Prasol Chemicals Limited,U99999MH1992PLC065026,,1000000
826,2065,2065,L G Electronics India Private Limited,U32107DL1997PTC220109,,1000000
827,2788,2788,Planet Support Services India Private Limited,U92190MH1980PTC023561,,1000000
828,918,918,Dhanki Securities Private Limited,U67120MH1997PTC111852,,1000000
829,3798,3798,Tungaloy India Private Limited,U51909MH2009FTC215964,,1000000
830,4088,4088,Zenith Tins Private Limited,U28129MH1955PTC009701,,1000000
831,4084,4084,Zeel Infotech Private Limited,U72900MH2003PTC138699,,1000000
832,125,125,Akashdeep International Private Limited,U74140MH1995PTC084537,,1000000
833,2158,2158,Maco Corporation (India) Private Limited,U36900WB2002PTC094503,,1000000
834,3751,3751,Toyo Engineering India Private Limited,U28900MH1981PTC025413,,1000000
835,3871,3871,Vadamalayan Hospitals Private Limited.,U85110TN2008PTC067227,,1000000
836,3115,3115,Saama Technologies (India) Private Limited,U72200PN1999PTC139628,,1000000
837,3779,3779,Trio Trend Pvt Ltd,U19129WB1978PTC031299,,1000000
838,1013,1013,East India Securities Ltd,U67120WB1995PLC072026,,1000000
839,2549,2549,Next Sourcing Services (India) Private Limited,U18105DL2006PTC190664,,1000000
840,58,58,Acv Products Private Limited,U17111TZ1999PTC009087,,1000000
841,1685,1685,Indo Global Infrastructure And Utilitiy Services Private Limited,U45203PN2007PTC130640,,1000000
842,60,60,Ad2Pro Media Solutions Private Limited,U72300KA2006PTC040779,72.0,1000000
843,3158,3158,Sanand Properties Private Limited,U70101PN1997PTC111093,,1000000
844,3684,3684,Thar Share Brokers Private Limited,U67120HR2004PTC041557,,1000000
845,2380,2380,Mita India Private Limited,U74900DL1998PTC097247,,1000000
846,3426,3426,Spinco Biotech Private Limited,U24294TN1991PTC021876,,1000000
847,3268,3268,Sharekhan Commodities Private Limited,U67120MH2000PTC127261,,1000000
848,2367,2367,Mindstix Software Labs Private Limited,U72900MH2011PTC215346,,1000000
849,3247,3247,Seyad Home Industries Private Limited,U51909TN2002PTC049789,,1000000
850,631,631,Cameron Manufacturing (India) Private Limited,U29120TZ2001PTC009632,,1000000
851,1698,1698,Industrial And Prudential Investment Company Limited,L65990MH1913PLC000374,65.0,1000000
852,4000,4000,Vossloh Beekay Castings Limited,U27102DL1974FLC007229,,1000000
853,2055,2055,Kumar Properties And Real Estate Private  Limited,,,1000000
854,2295,2295,Med Manor Organics Private Limited,U24232TG2001PTC036559,,1000000
855,2660,2660,Orchard Advertising Private Limited,U74300MH1981FTC024111,73.0,1000000
856,3014,3014,Regent Electro-Mech Private Limited,U31901WB2000PTC090914,,1000000
857,402,402,Back Office It Solutions Private Limited,U72200RJ2000PTC016780,,1000000
858,728,728,Chokhi Dhani Resorts Private Limited,U92490RJ1995PTC011038,,1000000
859,1009,1009,Eagle Press Private Limited,U22121TN1982PTC009499,,1000000
860,3673,3673,Teritex Knitting Industries Private Limited,U17100MH1970PTC014652,,1000000
861,2429,2429,Motorola Solutions India Private Limited,U32109HR1989PTC034131,,1000000
862,1229,1229,Fragomen Immigration Services India Private Limited,U74140KA2006FTC041106,,1000000
863,3683,3683,Thakur Savadekar And Company Private Limited,U16002PN1956PTC009886,,1000000
864,1539,1539,Himalayan Endeavour Pvt Ltd,U15132WB1977PTC030939,,1000000
865,715,715,Chettinad Earth Movers Private Limited,U13100TN2005PTC055556,,1000000
866,2973,2973,Ramdev Food Products Private Limited,U15499GJ1989PTC011740,,1000000
867,1263,1263,Game Plan Sports Private Limited,U25201WB2001PTC092853,,1000000
868,3677,3677,Teva Api India Private Limited,U74899DL2002PTC138679,,1000000
869,2682,2682,Ozone Metallics Private Limited,U28112DL2013PTC248166,,1000000
870,861,861,Daiichi Sankyo India Pharma Private Limited,U24233HR2007PTC044362,,990000
871,114,114,Air Inn Private Limited,U55101MH1982PTC026750,,980648
872,220,220,Anna Aluminium Company Private Limited,U27203KL2005PTC018923,27.0,975000
873,652,652,Cargill Global Trading India Private Limited,U51909DL2002PTC118226,51.0,975000
874,793,793,Colruyt It Consultancy India Private Limited,U72300TG2007PTC053130,,972500
875,3594,3594,T S Roadways Pvt Ltd,U60231WB1993PTC057853,,970000
876,3949,3949,Vijay Tanks And Vessels Private Limited,U29132MH1969PTC014340,,966000
877,1979,1979,Khandelwal Edible Oils Limited,U01122UP1999PLC024529,,962764
878,1663,1663,India Pesticides Limited.,U24112UP1984PLC006894,,962000
879,3309,3309,Shri Gurudatt Sugars Limited,U15424PN2000PLC014367,,962000
880,3120,3120,Safex Fire Services Limited,U29193MH2000PLC127212,,960000
881,1961,1961,Kellton Tech Solutions Limited,L72200TG1993PLC016819,,960000
882,3068,3068,Roman Catholic Diocess Of Agra Private Limited,U22121UP1932PTC000460,,959215
883,554,554,Bluewater Foods And Exports Private Limited,U51223KA1997PTC021995,,958000
884,1914,1914,Kanchan India Limited,U17123RJ1996PLC012173,,957133
885,1439,1439,Gulbrandsen Technologies (India) Private  Limited,,,950681
886,1769,1769,J B Boda And Co Pvt Ltd,U66000MH1954PTC009317,,950000
887,553,553,Blue Tex Private Limited,U24110GJ1989PTC012995,,950000
888,1589,1589,Hsbc Professional Services (India) Private Limited,U65991MH2001PTC131677,,936530
889,276,276,Aries Organics Private Limited,U24117GJ1995PTC024832,,922000
890,166,166,Amazon Development Centre (India) Private Limited,U72200KA2004FTC034233,,920900
891,1002,1002,Dynamic Techno Medicals Private Limited,U33115KL1988PTC004982,,919836
892,4009,4009,Wallem Shipmanagement (India) Private Limited,U63090MH1984PTC032692,,900601
893,1511,1511,Herbicure Healthcare Bio-Herbal Research  Foundation,,,900200
894,2681,2681,Overseas Polymers Private Limited,U25209MH1995PTC091368,,900000
895,3300,3300,Shree Ram India Gums Private Limited,U40100RJ2006PTC023125,,900000
896,1260,1260,Galaxy Avenue Private Limited,U45201GJ2004PTC044255,,900000
897,2450,2450,Mundhra Agencies Private Limited,U74899DL1991PTC043683,,900000
898,514,514,Bhole Baba Milk Food Industries Limited,U15201DL1992PLC211572,,900000
899,1516,1516,Herrenknecht India Private Limited,U74900TN2007PTC070272,,900000
900,1219,1219,Formula Corporate Solutions India Private Limited,U74999DL2004PTC124193,,900000
901,2433,2433,Mpp Technologies Private Limited,U31909KA1997PTC022626,,887275
902,147,147,Allstate Solutions Private Limited,U74900KA2012FTC064201,,887250
903,1059,1059,Elin Electronics Ltd.,U29304WB1982PLC034725,,879328
904,2891,2891,Punch Ratna Fasteners Private Limited,U74899DL1994PTC060118,,870100
905,2140,2140,Lucy Electric India Private Limited,U31200MH1994PTC080208,,867000
906,1211,1211,Food Ingredient Specialities Private Limited,U52110TN1990PTC018675,,866460
907,3826,3826,Ultra International Limited,U74899DL1978PLC008854,,854770
908,3164,3164,Sandvine Technologies (India) Private Limited,U72200KA2008PTC047208,,854033
909,958,958,Diya Systems (Mangalore) Private Limited,U72200TN2003PTC052135,,851145
910,2595,2595,Novus Animal Nutrition (India) Private Limited,U15400TN2010FTC074368,,850000
911,2101,2101,Laxmi Publications Private Limited,U22219DL1994PTC063326,,850000
912,111,111,Aig Analytics & Services Private Limited,U74990KA2009PTC076432,,850000
913,897,897,Deloitte Financial Advisory Services India Private Limited,U74120TG2004PTC043418,,844362
914,2909,2909,R B A Exports Pvt. Ltd.,U27109WB1989PTC047383,,839300
915,738,738,Chw Forge Private Limited,U27310UP1970PTC057609,,836733
916,3479,3479,Star Chemicals (Bombay) Private Limited,U24100MH1962PTC012351,,835000
917,3721,3721,Theorem (India) Private Limited,U72200KA2003PTC031654,,834276
918,3059,3059,Roger Industries Limited,U19129UP2007PLC034134,,832894
919,3629,3629,Tasty Dairy Specialities Limited,U15202UP1992PLC014593,,831125
920,1617,1617,Ideal Chemi Plast Private Limited,U25200MH2004PTC145135,,831000
921,2073,2073,Lahmeyer International (India) Private Limited,U74899DL1993PTC055028,,825600
922,103,103,Agility Logistics Private Limited,U60230MH1998PTC112960,,821195
923,291,291,Arris India Private Limited,U31901KA2013FTC077805,,818237
924,4060,4060,Xl India Business Services Private Limited,U74140DL2003PTC122912,,815947
925,2983,2983,Raptim Research Limited,U73100MH2002PLC136230,,811684
926,2115,2115,Lgc Promochem India Private Limited,U24230KA1995PTC018443,,810000
927,1255,1255,Gadre Marine Export Pvt Ltd,U51223PN1994PTC078366,,806050
928,2939,2939,Raj Process Equipments And Systems Private Limited,U29299PN2003PTC017672,,805700
929,3070,3070,Ronak Optik India Private Limited,U74900WB2009PTC135063,,802580
930,3225,3225,Scorpio Marine Management (India) Private Limited,U63011MH2009PTC189409,,802200
931,714,714,Chettinad Coal Washeries Private Limited,U51410MH2010PTC261529,,800000
932,2246,2246,Maquet Medical India Private Limited,U33110MH2004PTC144317,,800000
933,1957,1957,Kcg India Private Limited,,,800000
934,1609,1609,Iac Electricals Pvt Ltd,U31102WB1987PTC041799,31.0,800000
935,3590,3590,T And T Infra Private Limited,U45200PN2012PTC144893,,800000
936,2237,2237,Manik Chand And Sons (Jewellers) Private  Limited,,,800000
937,3282,3282,Shiv Kumar Sushil Kumar Tea Enterprises Private Limited,U15491RJ2000PTC016644,,800000
938,292,292,Ars Energy Private Limited,U40100TN1990PTC032178,,800000
939,1461,1461,Hanil Tube India Private Limted,U34100TN2007PTC064240,,800000
940,65,65,Adani Infrastructure And Developers Private Limited,,,800000
941,2471,2471,Nadathur Estates Private Limited,U70102KA2000PTC026405,68.0,800000
942,2766,2766,Pershing India Operational Services Private Limited,U72900TN2012FTC086312,,800000
943,547,547,Blb Estates Private Limited,U70101TN1999PTC043863,,800000
944,2653,2653,Omron Automotive Components India Private Limited.,U31908HR2007PTC036926,,800000
945,3886,3886,Valtech India Systems Private Limited,U72200KA2000PTC026220,,800000
946,754,754,Citrix Systems India Private Limited,U70200KA1995PTC019308,,800000
947,2417,2417,Moog Motion Controls Private Limited,U05149KA2003PTC031507,,800000
948,3069,3069,Romsons Scientific And Surgical Industries Private Limited,U24236UP1977PTC004511,,800000
949,770,770,Client Network Services India Private Limited,U72200TN2003FTC055285,,800000
950,3429,3429,Sprinklr Solutions Private Limited,U72200KA2012PTC062287,,788000
951,1841,1841,Jones Lang Lasalle Property Consultants (India) Private Limited,U74140DL1997PTC091209,,781000
952,1225,1225,Fortune Metals Limited,U27100PB2004PLC027603,,780792
953,134,134,Alco Company Private Limited,U66010MH1944PTC004164,,775000
954,558,558,Bmw India Leasing Private Limited,U65100HR2012FTC047889,,772551
955,1106,1106,Epsilon Ventures Private Limited,U70101KA1994PTC016635,,771500
956,3563,3563,Svs Mookambika Constructions Private Limited,U45209AP2009PTC065382,,753150
957,3206,3206,Saurashtra Infra And Power Private Limited,U45400MH2005PTC150685,,750000
958,3491,3491,Steel City Securities Limited,U67120AP1995PLC019521,,750000
959,3933,3933,Versatile Strategics Private Limited,U74140DL2011PTC227997,,750000
960,2086,2086,Lakshya Food (India) Limited,U15122DL2007PLC164418,,750000
961,2625,2625,Oasis Commercial Private Limited,U51909DL2006PTC146969,,748000
962,2171,2171,Madison Incentives Management Private Limited,U74999TG2011FTC076578,,744800
963,238,238,Anusaya Auto Press Parts Private Limited,U34300PN1995PTC087102,,744248
964,1174,1174,Ferolite Jointings Limited.,U36999DL1989PLC038118,,740000
965,332,332,Aspee Agro Equipment Pvt Ltd,U29219GJ1972PTC002087,29.0,740000
966,1963,1963,Kem-Tron Technologies Private Limited,U29299GJ2001PTC039365,,739564
967,3625,3625,Target Sourcing Services India Private Limited,U51109DL2007PTC168699,,737282
968,882,882,Deccan Tobacco Exports Private Limited,U16001AP2005PTC048458,,736286
969,2671,2671,Osb India Private Limited,U74140KA2004PTC035313,,736185
970,3367,3367,Sling Media Private Limited,U72200KA2004PTC034737,,735310
971,3787,3787,Trp Sealing Systems (India) Private Limited,U25190PN2007PTC131031,,734250
972,1620,1620,Idex Fluid & Metering Private Limited,U99999GJ1993PTC018768,,732424
973,3605,3605,Taj Computer Solutions Private Limited,U72200DL2012PTC239963,,727165
974,2753,2753,Pegasystems Worldwide India Private Limited,U72200TG2007FTC055018,,723100
975,3768,3768,Trbex Impex Private Limited,U51909PB2007PTC031314,,710000
976,1981,1981,Khandwala Enterprise Private Limited,U51909GJ2004PTC069573,,710000
977,667,667,Ceinsys Tech Limited,,,705000
978,2835,2835,Prasuna Vamsikrishna Spinning Mills Private Limited,U18101AP2004PTC042636,,702200
979,2791,2791,Pluto Software Private Limited,U72200DL2005PTC136437,,701900
980,2293,2293,Mecgale Pneumatics Private Limited,U74999MH2003PTC139205,,701340
981,2291,2291,Mecaplast India Private Limited,U74999TN2005FTC080198,,700000
982,1865,1865,K C Dairy Products Private Limited,U15200TZ2012PTC018764,,700000
983,1147,1147,Extreme Networks India Private Limited,U72100TN2004PTC054682,,700000
984,3960,3960,Vinayak Shree Real Estate Private Limited,,,700000
985,862,862,Daisy Merchandisers Private Limited,U51909TZ2009PTC015414,,700000
986,997,997,Durr India Private Limited,U29130TN1997PTC037461,,700000
987,664,664,Cdet Explosive Industries Private Limited,U29193MH1998PTC113548,,700000
988,3863,3863,Utstarcom India Telecom Private Limited,U64203DL2003PTC179329,,700000
989,2777,2777,Pil (India) Private Limited,U60210TN1995PTC029896,,700000
990,1398,1398,Greenstone Agro Product And Infrastructure Private Limited,U45102GJ2004PTC045119,,697733
991,1466,1466,Hardware Tools And Machinery Projects Private Limited,U45200GJ2005PTC047159,,688028
992,912,912,Dev Salt Private Limited,U24298GJ1998PTC033827,,685575
993,2623,2623,Nyk Auto Logistics (India) Private Limited,U63000MH2004PTC143860,,685232
994,872,872,Datavision Systems Private Limited,U74899DL1988PTC034203,,683380
995,846,846,Cypress Semiconductor Technology India Private Limited,U72200KA1999PTC025189,,680800
996,875,875,Dayal Fertilizers Private Limited,U24121UP1978PTC004680,,680000
997,2926,2926,Radha Soami Food Products Private Limited,U15311RJ1995PTC009786,,675938
998,2594,2594,Novelty Properties And Investment Private Limited,U70100MH1995PTC086209,,675000
999,2626,2626,Oasis Overseas Exports Private Limited,U74999HR2007PTC046618,,671523
1000,1369,1369,Gowthami Solvent Oils Limited,U15140AP1974PLC001699,,671061
1001,1037,1037,Ehara Engineering Pvt Ltd,U29290MH1983PTC030294,,671000
1002,3890,3890,Vapi Care Pharma Private Limited,U24231GJ1996PTC029124,,651000
1003,2873,2873,Progressive Fertichem Private Limited,U24123AS2007PTC008317,,646031
1004,818,818,Cotiviti India Private Limited,,,640732
1005,4010,4010,Waman Hari Pethe Sons Private Limited,U27310MH2010PTC201460,,640000
1006,1042,1042,El Dorado Biotech Private Limited,U24119GJ2003PTC042521,,633366
1007,1397,1397,Greenspan Agri-Tech Private Limited,U01113PN2003PTC018590,,630250
1008,3193,3193,Saroj Foundry Private Limited,U27320PN2011PTC140128,,630000
1009,1502,1502,Hema Dyechem Private Limited,U24111GJ2003PTC079520,,628825
1010,561,561,Bnp Paribas India Holding Private Limited,U74999MH2011FTC220472,,623167
1011,3983,3983,Vision Sponge Iron Private Limited,U94315WB2002PTC094315,,619500
1012,1577,1577,Honda Trading Corporation India Private Limited,U51909DL2005PTC135750,,617169
1013,1325,1325,Glassco Laboratory Equipments Private Limited,U51909HR2009PTC039648,,616880
1014,2360,2360,Milliman India Private Limited,U74140DL2005PTC141854,,614000
1015,4092,4092,Zinnov Management Consulting Private Limited,U72200KA2000PTC027044,,610000
1016,1180,1180,Fette Compacting Machinery India Private Limited,U29297PN2010PTC154150,,608000
1017,1846,1846,Jsw Global Business Solutions Limited,U74120MH2000PLC129020,,607995
1018,1983,1983,Khazana Jewellery Private Limited,U36999TN1992PTC022434,36.0,600000
1019,1506,1506,Hemani Chemiorganic Private Limited,U24110MH1995PTC095638,,600000
1020,956,956,Divis Pharmaceuticals Pvt.Ltd.,U24239TG1992PTC014939,21.0,600000
1021,809,809,Cool Cosmetics Private Limited,U24246TN2002PTC048618,,600000
1022,1801,1801,Japfa Comfeed India Private Limited,U01222DL1995PTC073947,,600000
1023,2547,2547,Newsmen Associates Ltd,U91200TN1973PLC006328,,600000
1024,3513,3513,Sudhakar Plastic Private Limited,U25209TG1992PTC014067,,600000
1025,2425,2425,Motilal Oswal Commodities Broker Private  Limited,,,600000
1026,43,43,Accudyne Industries India Private Limited,U51102TN1983PTC010379,,600000
1027,189,189,Ampo Valves India Private Limited,U29120TZ2009PTC015363,,600000
1028,3833,3833,Unified Credit Solutions Private Limited,U74899DL1995PTC070560,,600000
1029,1723,1723,Insco Steels Private Limited,U45200MH1994PTC081233,,600000
1030,1720,1720,Inlott E Gaming Services Private Limited,U92490TN2002PTC048669,,600000
1031,4017,4017,Wealthy Millennium Investment And Trading Private Limited,U65933MH2000PTC129473,65.0,600000
